Quotes,Punc_Freq,Punc_Type,Exclamation,Stopwords,Camelcase,Negation,Propn,Usermention,Hashtags,Misspel,OutofVocab,Noun,Past_Tense,Verbs,Interrogation,word_count,mean_word_length,ttr,mtld,sentiment_score,constructive,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
0,1,1,0,6,0,0,1,0,0,0,4,3,0,1,0,23,4,0,7,0,1.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0
0,2,2,0,4,0,0,1,0,0,1,5,3,0,0,0,432,3,0,757,0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1,2,0,5,0,0,0,0,0,0,2,1,0,1,0,14,3,1,0,0,1.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.0
1,7,6,0,16,0,0,0,0,1,2,13,4,1,4,0,25,3,0,12,0,1.0,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.2
0,1,2,0,4,0,0,1,0,0,1,3,1,0,1,0,15,4,1,0,-1,1.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0
1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,2,5,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,6,0,11,0,0,1,0,0,1,7,3,0,3,0,105,3,0,61,-2,1.0,0.05,0.1,0.15,0.0,0.2,0.2,0.1,0.05,0.1,0.05
0,3,1,0,3,0,0,0,0,0,1,2,2,0,0,0,6,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
0,1,1,0,2,0,0,1,0,0,0,1,1,1,2,0,5,3,1,0,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,7,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0,7,2,0,5,0,0,1,0,0,0,5,0,0,1,1,11,6,0,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0,5,0,0,2,0,0,1,5,2,1,2,0,11,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,4,0,28,0,2,4,0,0,5,20,9,0,7,2,45,3,0,7,0,1.0,0.125,0.0,0.0,0.125,0.125,0.25,0.0,0.125,0.125,0.125
0,1,2,0,9,0,0,0,0,0,0,5,5,0,3,0,134,4,0,89,0,1.0,0.0181818181818181,0.0363636363636363,0.1636363636363636,0.0363636363636363,0.3090909090909091,0.0909090909090909,0.0727272727272727,0.0,0.1636363636363636,0.109090909090909
0,3,5,0,15,0,0,1,0,0,2,11,5,0,4,0,167,4,0,120,0,1.0,0.1408450704225352,0.1549295774647887,0.0704225352112676,0.0845070422535211,0.1549295774647887,0.1126760563380281,0.0704225352112676,0.0,0.0985915492957746,0.1126760563380281
0,1,2,0,15,0,0,1,0,0,0,10,5,2,5,1,86,4,0,5,-1,1.0,0.0526315789473684,0.1052631578947368,0.2105263157894736,0.0526315789473684,0.2631578947368421,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684
0,2,6,0,10,0,0,0,0,0,1,7,4,0,2,0,86,4,0,4,0,1.0,0.2222222222222222,0.1111111111111111,0.0555555555555555,0.0,0.1111111111111111,0.1666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0
0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,6,4,1,0,0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.2,0.0
0,2,3,2,5,0,0,1,0,0,1,4,1,0,1,0,24,2,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,10,0,0,3,1,0,1,8,4,1,4,1,18,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,6,0,0,2,0,0,0,4,3,0,2,0,10,3,0,10,0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0
1,2,2,0,5,0,0,0,0,0,2,3,5,0,1,0,12,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,2,0,9,0,0,1,0,0,1,6,3,2,5,0,15,4,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12,3,1,13,0,0,2,0,0,2,8,7,1,2,0,22,3,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,6,0,10,0,0,1,0,0,1,6,4,0,4,0,92,3,0,5,3,0.0,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.0,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0952380952380952
0,2,3,0,6,0,0,0,0,0,1,4,3,0,1,0,22,4,0,22,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,3,2,0,1,0,7,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,4,0,5,0,0,1,0,0,1,5,2,0,1,0,28,3,0,6,1,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,3,0,0,1,0,0,0,2,2,0,0,0,5,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,4,0,10,0,1,0,0,0,1,7,5,1,3,0,38,4,0,7,0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,8,0,0,2,0,0,0,5,4,0,1,0,27,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,4,0,0,2,0,0,0,2,2,0,0,0,7,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,3,0,0,0,0,0,0,2,1,0,1,0,10,4,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,3,0,0,1,0,0,0,2,1,0,0,0,5,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,3,0,0,2,0,0,0,2,2,0,0,0,7,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,5,0,10,0,0,0,0,0,1,6,3,0,3,0,112,3,0,3,0,1.0,0.1702127659574468,0.0851063829787234,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.2127659574468085,0.1063829787234042,0.0851063829787234,0.0,0.1702127659574468
1,2,3,0,8,0,0,0,0,0,0,5,2,0,2,0,42,3,0,4,0,1.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666
0,1,4,0,6,0,0,0,0,0,0,5,2,0,2,0,55,3,0,5,1,1.0,0.125,0.0625,0.0,0.0625,0.1875,0.1875,0.125,0.125,0.0,0.125
0,2,4,0,8,0,0,0,0,0,0,5,2,0,2,0,97,4,0,138,2,1.0,0.1785714285714285,0.0714285714285714,0.0,0.0,0.1071428571428571,0.4285714285714285,0.1428571428571428,0.0714285714285714,0.0,0.0
0,1,3,0,6,0,0,0,0,0,0,3,2,0,2,0,97,3,0,3,0,1.0,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0,0.3076923076923077
0,18,8,0,19,0,1,1,1,1,6,15,6,1,5,0,29,3,0,9,-1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,4,1,11,0,0,1,0,0,3,8,3,0,3,0,35,3,0,17,0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428
0,1,3,0,4,0,0,0,0,0,0,2,2,0,1,0,31,3,0,10,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
0,4,5,0,11,0,0,0,0,0,1,6,2,0,3,0,80,3,0,112,1,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222
1,2,3,0,4,0,0,0,0,0,0,4,2,0,1,0,17,3,1,0,0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111
1,10,4,1,17,0,0,2,1,0,5,17,5,1,4,0,29,3,0,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,5,0,0,0,0,0,0,3,1,0,1,0,15,3,0,15,0,1.0,0.125,0.0,0.125,0.0,0.25,0.125,0.125,0.0,0.125,0.125
0,2,5,0,5,0,0,0,0,0,0,3,1,0,1,0,44,3,0,5,2,1.0,0.0,0.0,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909
0,4,9,0,14,0,0,2,0,0,2,10,5,1,4,0,164,3,0,110,2,1.0,0.0454545454545454,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0454545454545454
1,2,2,0,10,0,0,0,0,0,1,10,4,0,3,1,17,3,0,16,0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
0,3,5,0,16,0,0,1,0,0,2,10,6,1,6,0,57,3,0,7,1,1.0,0.0,0.0,0.25,0.05,0.25,0.05,0.05,0.0,0.2,0.15
1,3,3,0,5,0,1,0,0,0,2,4,2,0,2,0,11,3,1,0,0,1.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
0,2,2,0,7,0,0,1,1,0,1,4,4,1,4,0,16,4,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,5,0,13,0,0,0,0,0,0,7,3,1,4,0,183,4,0,125,5,1.0,0.0,0.0,0.14,0.12,0.32,0.08,0.04,0.0,0.16,0.14
0,1,2,0,5,0,0,0,0,0,0,3,2,0,1,0,32,4,0,6,0,1.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.2,0.2
0,2,5,0,9,0,0,0,0,0,1,6,3,0,3,0,51,4,0,7,0,1.0,0.0,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.1764705882352941,0.0588235294117647,0.0,0.1764705882352941,0.1176470588235294
0,3,6,0,11,0,0,0,0,0,1,7,4,0,3,0,156,3,0,113,1,1.0,0.0512820512820512,0.1282051282051282,0.0769230769230769,0.1025641025641025,0.1538461538461538,0.2307692307692307,0.0256410256410256,0.0769230769230769,0.0512820512820512,0.1025641025641025
0,2,2,0,13,0,0,0,0,0,1,8,5,1,3,0,113,4,0,69,0,1.0,0.125,0.09375,0.125,0.03125,0.1875,0.15625,0.09375,0.0,0.09375,0.09375
0,1,1,0,7,0,1,0,0,0,0,4,2,0,2,1,11,4,1,0,0,1.0,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,6,0,9,0,0,0,0,0,0,5,3,2,3,0,203,3,0,85,4,1.0,0.0,0.0,0.2058823529411764,0.088235294117647,0.4117647058823529,0.0,0.0,0.0,0.1764705882352941,0.1176470588235294
0,1,3,0,4,0,0,0,0,0,1,4,1,0,3,0,26,4,0,26,-1,1.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769
0,1,3,0,6,0,0,0,0,0,0,2,2,0,1,0,58,3,0,4,0,1.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.3529411764705882,0.0,0.0,0.0,0.2352941176470588,0.2352941176470588
0,2,3,0,9,0,0,1,0,0,3,8,6,0,2,0,40,3,0,8,0,1.0,0.125,0.1875,0.0625,0.0625,0.0625,0.1875,0.125,0.0625,0.0625,0.0625
0,1,5,0,9,0,0,1,0,0,0,6,2,0,4,0,81,4,0,5,-1,1.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.0714285714285714,0.2857142857142857,0.1071428571428571,0.1071428571428571,0.0,0.0
0,2,3,0,9,0,0,0,0,0,0,6,2,1,3,0,65,3,0,3,0,1.0,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.25,0.1666666666666666,0.0,0.0833333333333333,0.0
0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,5,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,5,0,0,0,0,0,0,3,1,0,2,0,24,3,0,4,0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,3,3,0,9,0,0,1,0,0,3,6,3,0,2,0,32,3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,2,0,8,0,0,0,0,0,0,5,3,0,2,0,30,3,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,2,2,0,9,0,0,0,0,0,2,5,2,0,3,1,15,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0,12,1,1,1,0,0,2,10,3,1,4,0,59,3,0,89,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428
0,4,4,0,11,0,0,0,0,0,2,8,6,0,4,0,142,3,0,89,0,0.0,0.0,0.1333333333333333,0.0666666666666666,0.0,0.2,0.4,0.0,0.1333333333333333,0.0,0.0666666666666666
0,1,3,0,6,0,0,0,0,0,0,3,2,0,2,0,36,3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0
0,3,4,0,5,0,0,1,0,0,0,5,3,0,1,0,18,3,0,17,0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
0,1,1,1,1,0,0,1,0,0,1,1,2,1,1,0,4,3,1,0,0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0,1,1,0,7,0,0,1,0,0,0,6,4,0,2,0,44,4,0,4,1,1.0,0.0,0.0,0.3076923076923077,0.1538461538461538,0.2307692307692307,0.0,0.0,0.0,0.1538461538461538,0.1538461538461538
1,10,6,0,20,0,0,5,0,1,3,15,5,2,6,0,31,2,0,7,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3,1,8,0,0,1,0,0,1,5,2,1,3,0,32,3,0,16,1,0.0,0.0,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.2
0,2,3,0,6,0,0,1,0,0,0,5,1,0,1,0,39,3,0,4,0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0
0,3,6,0,12,0,0,0,0,0,1,7,3,1,3,0,174,3,0,128,4,0.0,0.2941176470588235,0.0588235294117647,0.0,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.0,0.0,0.2352941176470588
0,1,2,0,4,0,0,1,0,0,0,2,2,0,1,0,46,3,0,4,0,0.0,0.0,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0666666666666666,0.1333333333333333,0.1333333333333333
0,1,3,0,5,0,0,0,0,0,0,4,2,0,1,0,37,4,0,7,1,0.0,0.1666666666666666,0.25,0.0,0.0,0.0833333333333333,0.3333333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0
1,3,5,0,14,0,0,0,0,0,1,9,7,0,5,0,52,4,0,3,0,0.0,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0909090909090909,0.1818181818181818
0,2,2,1,3,0,0,1,0,0,2,3,2,0,0,0,6,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0,13,0,0,0,0,0,1,8,2,2,5,0,43,3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
0,2,3,0,8,0,0,2,0,0,1,8,4,2,4,0,35,4,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3,0,8,0,0,1,0,0,1,6,4,0,2,0,68,4,0,4,0,0.0,0.0625,0.1875,0.0625,0.0625,0.0625,0.25,0.0625,0.125,0.0625,0.0625
0,1,1,0,3,0,0,0,0,0,0,2,1,0,1,0,18,3,0,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,6,0,1,0,0,0,1,4,3,0,0,0,10,4,1,0,-1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333
0,3,3,0,7,0,1,1,0,0,2,6,5,2,3,0,15,3,1,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0,3,5,0,10,0,0,0,0,0,1,6,1,0,2,0,64,3,0,4,0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25
0,1,2,0,6,0,0,0,0,0,0,6,3,0,1,0,25,4,0,24,1,1.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428
0,1,6,0,6,0,0,0,0,0,0,4,2,0,1,0,187,3,0,139,0,1.0,0.0625,0.0,0.25,0.0,0.25,0.1875,0.0625,0.0,0.125,0.0625
0,1,1,0,9,0,0,1,0,0,0,6,3,0,4,0,48,3,0,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,0,4,0,0,1,0,0,0,3,3,0,1,0,26,3,0,8,-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2,8,0,10,0,0,1,0,0,0,6,3,1,3,0,455,3,0,123,0,1.0,0.1111111111111111,0.1111111111111111,0.1388888888888889,0.0833333333333333,0.1296296296296296,0.1203703703703703,0.0462962962962962,0.0277777777777777,0.1111111111111111,0.1203703703703703
0,1,2,0,7,0,0,1,0,0,0,4,2,1,3,0,144,4,0,4,2,1.0,0.0,0.0714285714285714,0.1428571428571428,0.0,0.1428571428571428,0.2857142857142857,0.2142857142857142,0.0714285714285714,0.0,0.0714285714285714
0,4,7,0,19,0,0,5,0,0,3,12,9,0,4,0,140,3,0,88,-1,1.0,0.0,0.0,0.2142857142857142,0.0,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428
0,1,6,0,11,0,0,0,0,0,0,7,4,0,3,0,275,3,0,129,1,1.0,0.0493827160493827,0.074074074074074,0.1481481481481481,0.0864197530864197,0.1975308641975308,0.0617283950617283,0.0246913580246913,0.037037037037037,0.1358024691358024,0.1851851851851851
0,3,2,0,12,0,0,2,0,0,2,10,9,0,2,0,24,3,0,8,0,1.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0
0,2,4,0,12,0,0,1,0,0,0,7,3,1,4,0,190,3,0,134,5,1.0,0.1276595744680851,0.1914893617021276,0.0851063829787234,0.0851063829787234,0.0851063829787234,0.2127659574468085,0.1063829787234042,0.0851063829787234,0.0,0.0212765957446808
0,2,5,0,9,0,0,0,0,0,1,6,2,0,3,0,89,3,0,125,-1,1.0,0.0,0.0,0.0,0.2,0.1,0.3,0.2,0.0,0.1,0.1
0,1,2,0,6,0,0,1,0,0,0,3,2,0,2,0,26,3,0,48,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2,0,7,0,0,0,0,0,1,5,1,1,2,0,9,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,5,0,19,0,0,1,0,1,2,14,7,0,6,2,33,4,0,4,0,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666
0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
0,2,4,0,4,0,0,0,0,0,0,3,1,0,0,0,18,3,0,6,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
0,2,2,0,7,0,0,0,0,0,1,6,2,1,3,0,16,3,1,0,1,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.25,0.125
0,3,6,0,11,0,0,2,0,0,2,7,5,1,2,0,60,4,0,7,-2,1.0,0.1578947368421052,0.0,0.1052631578947368,0.1052631578947368,0.2105263157894736,0.1052631578947368,0.0,0.0,0.1578947368421052,0.1578947368421052
0,2,4,0,8,0,0,0,0,0,1,5,2,0,1,0,35,3,0,6,0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
0,1,2,0,15,0,0,0,0,0,0,10,3,0,5,1,126,3,0,76,0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.2,0.1333333333333333,0.1,0.0666666666666666,0.1333333333333333,0.1666666666666666
0,4,6,0,11,0,0,1,0,0,2,6,2,1,4,0,55,4,0,4,-1,1.0,0.25,0.0,0.0,0.0,0.125,0.25,0.125,0.125,0.0,0.125
1,4,3,0,14,0,0,0,0,0,2,11,3,0,3,0,20,3,0,10,0,1.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.2
0,2,2,1,14,0,0,4,0,0,2,9,9,0,5,0,27,3,0,5,0,1.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
0,1,2,0,5,0,0,0,0,0,0,3,2,0,1,0,39,3,0,4,1,0.0,0.0833333333333333,0.0,0.3333333333333333,0.0,0.25,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0833333333333333
0,2,5,1,5,0,0,1,0,0,2,3,2,0,1,0,28,3,0,4,2,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.25,0.125
0,1,2,0,7,0,0,0,0,0,0,3,2,0,1,0,30,3,0,10,1,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428
0,2,2,1,7,0,0,5,0,0,3,7,7,1,3,0,16,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,10,0,0,0,0,0,0,4,5,1,4,1,18,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,3,1,6,0,0,3,0,0,4,6,5,0,2,1,12,2,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,7,0,6,0,0,0,0,0,1,4,1,0,0,0,95,3,0,150,0,0.0,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.1578947368421052
0,2,1,0,4,0,0,1,0,0,0,2,3,0,2,0,8,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,3,0,0,0,0,0,0,4,2,0,2,0,16,4,0,16,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,3,0,9,0,0,1,0,0,1,7,2,0,4,0,27,3,0,6,0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909
1,4,3,0,15,0,0,0,0,0,2,9,5,1,7,0,22,3,0,7,0,0.0,0.1,0.2,0.1,0.0,0.1,0.2,0.1,0.0,0.1,0.1
2,5,3,0,11,0,0,0,0,0,2,8,4,1,3,0,137,3,0,89,-3,0.0,0.2142857142857142,0.1785714285714285,0.0,0.0,0.0714285714285714,0.2142857142857142,0.1071428571428571,0.1785714285714285,0.0357142857142857,0.0
0,1,1,0,2,0,0,1,0,0,0,1,2,0,1,0,6,3,1,0,-1,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5,1,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0
0,5,3,0,29,0,0,5,0,0,3,18,11,1,7,0,49,3,0,6,1,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.0,0.0,0.125,0.125
1,2,3,0,9,0,0,0,0,0,0,3,2,0,2,0,30,3,0,15,1,0.0,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.2,0.2
0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,2,4,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,3,1,5,0,0,2,0,0,2,3,3,0,1,0,19,3,0,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,0,19,0,0,0,0,0,1,8,3,3,4,1,28,3,0,6,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3,1,0,4,0,0,0,0,0,0,2,1,1,1,0,6,3,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,2,0,4,0,0,0,0,0,0,3,2,0,1,0,20,4,0,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
0,1,3,0,6,0,0,0,0,0,0,3,1,0,2,0,33,3,0,4,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1,2,1,6,0,0,0,0,0,1,3,2,0,1,0,25,3,0,5,0,1.0,0.05,0.05,0.15,0.05,0.15,0.1,0.1,0.05,0.15,0.15
